# H0	ombh2	omch2	tau	As	ns	chisq
7.066641752798420839e+01 2.276857504805252300e-02 1.127742280986628459e-01 1.078724628289382398e-01 2.290131607501269935e-09 9.861511788665248135e-01 2.582218710343676321e+03
7.066641752798420839e+01 2.276857504805252300e-02 1.127742280986628459e-01 1.078724628289382398e-01 2.290131607501269935e-09 9.861511788665248135e-01 2.582218710343676321e+03
7.066641752798420839e+01 2.276857504805252300e-02 1.127742280986628459e-01 1.078724628289382398e-01 2.290131607501269935e-09 9.861511788665248135e-01 2.582218710343676321e+03
7.066641752798420839e+01 2.276857504805252300e-02 1.127742280986628459e-01 1.078724628289382398e-01 2.290131607501269935e-09 9.861511788665248135e-01 2.582218710343676321e+03
7.049684516012645474e+01 2.271785161486083657e-02 1.127271678012111839e-01 9.470349783901749197e-02 2.234610934621951709e-09 9.843613896644731742e-01 2.581454236564889925e+03
7.015065153605850412e+01 2.244365702245446070e-02 1.128979156573560877e-01 8.668768570949181296e-02 2.197316218658661426e-09 9.841673925741437623e-01 2.581545165567414188e+03
7.015065153605850412e+01 2.244365702245446070e-02 1.128979156573560877e-01 8.668768570949181296e-02 2.197316218658661426e-09 9.841673925741437623e-01 2.581545165567414188e+03
7.015065153605850412e+01 2.244365702245446070e-02 1.128979156573560877e-01 8.668768570949181296e-02 2.197316218658661426e-09 9.841673925741437623e-01 2.581545165567414188e+03
7.015065153605850412e+01 2.244365702245446070e-02 1.128979156573560877e-01 8.668768570949181296e-02 2.197316218658661426e-09 9.841673925741437623e-01 2.581545165567414188e+03
7.015065153605850412e+01 2.244365702245446070e-02 1.128979156573560877e-01 8.668768570949181296e-02 2.197316218658661426e-09 9.841673925741437623e-01 2.581545165567414188e+03
7.015065153605850412e+01 2.244365702245446070e-02 1.128979156573560877e-01 8.668768570949181296e-02 2.197316218658661426e-09 9.841673925741437623e-01 2.581545165567414188e+03
7.015065153605850412e+01 2.244365702245446070e-02 1.128979156573560877e-01 8.668768570949181296e-02 2.197316218658661426e-09 9.841673925741437623e-01 2.581545165567414188e+03
6.890552059912863569e+01 2.238631885410476141e-02 1.154704246451370292e-01 4.924037128433288169e-02 2.049915748867512999e-09 9.753883762787201039e-01 2.583617719214969839e+03
6.890552059912863569e+01 2.238631885410476141e-02 1.154704246451370292e-01 4.924037128433288169e-02 2.049915748867512999e-09 9.753883762787201039e-01 2.583617719214969839e+03
6.890552059912863569e+01 2.238631885410476141e-02 1.154704246451370292e-01 4.924037128433288169e-02 2.049915748867512999e-09 9.753883762787201039e-01 2.583617719214969839e+03
6.859183087426170289e+01 2.215086775407737463e-02 1.155262617320357704e-01 6.137687810470220107e-02 2.102312319927018213e-09 9.779233305603114434e-01 2.583878403904723655e+03
6.859183087426170289e+01 2.215086775407737463e-02 1.155262617320357704e-01 6.137687810470220107e-02 2.102312319927018213e-09 9.779233305603114434e-01 2.583878403904723655e+03
6.859183087426170289e+01 2.215086775407737463e-02 1.155262617320357704e-01 6.137687810470220107e-02 2.102312319927018213e-09 9.779233305603114434e-01 2.583878403904723655e+03
6.859183087426170289e+01 2.215086775407737463e-02 1.155262617320357704e-01 6.137687810470220107e-02 2.102312319927018213e-09 9.779233305603114434e-01 2.583878403904723655e+03
6.811134421144684836e+01 2.192487935622950204e-02 1.163689935966353423e-01 5.496873339392302493e-02 2.077677760513167709e-09 9.773772278522721013e-01 2.586162436435311974e+03
6.811134421144684836e+01 2.192487935622950204e-02 1.163689935966353423e-01 5.496873339392302493e-02 2.077677760513167709e-09 9.773772278522721013e-01 2.586162436435311974e+03
6.694197586942452460e+01 2.212387077975060470e-02 1.199356179152257368e-01 3.396334686290745225e-02 2.008332525945871322e-09 9.689710055844792391e-01 2.581461849858709229e+03
6.694197586942452460e+01 2.212387077975060470e-02 1.199356179152257368e-01 3.396334686290745225e-02 2.008332525945871322e-09 9.689710055844792391e-01 2.581461849858709229e+03
6.694197586942452460e+01 2.212387077975060470e-02 1.199356179152257368e-01 3.396334686290745225e-02 2.008332525945871322e-09 9.689710055844792391e-01 2.581461849858709229e+03
6.694197586942452460e+01 2.212387077975060470e-02 1.199356179152257368e-01 3.396334686290745225e-02 2.008332525945871322e-09 9.689710055844792391e-01 2.581461849858709229e+03
6.694197586942452460e+01 2.212387077975060470e-02 1.199356179152257368e-01 3.396334686290745225e-02 2.008332525945871322e-09 9.689710055844792391e-01 2.581461849858709229e+03
6.694197586942452460e+01 2.212387077975060470e-02 1.199356179152257368e-01 3.396334686290745225e-02 2.008332525945871322e-09 9.689710055844792391e-01 2.581461849858709229e+03
6.694197586942452460e+01 2.212387077975060470e-02 1.199356179152257368e-01 3.396334686290745225e-02 2.008332525945871322e-09 9.689710055844792391e-01 2.581461849858709229e+03
6.689632056236334279e+01 2.190733374380519904e-02 1.199782555354776264e-01 6.342060487235624822e-02 2.139253638318294368e-09 9.679877686197198017e-01 2.582704566518599677e+03
6.689632056236334279e+01 2.190733374380519904e-02 1.199782555354776264e-01 6.342060487235624822e-02 2.139253638318294368e-09 9.679877686197198017e-01 2.582704566518599677e+03
6.637999207468146778e+01 2.183215022444306638e-02 1.208378019696027678e-01 8.669573145708889261e-02 2.240050963866741872e-09 9.671982520351155577e-01 2.583458585258981202e+03
6.637999207468146778e+01 2.183215022444306638e-02 1.208378019696027678e-01 8.669573145708889261e-02 2.240050963866741872e-09 9.671982520351155577e-01 2.583458585258981202e+03
6.763036837930496858e+01 2.198615965745181686e-02 1.180255130094085281e-01 6.971018777759041551e-02 2.147058915726399876e-09 9.767536855484535430e-01 2.582831955901963283e+03
6.763036837930496858e+01 2.198615965745181686e-02 1.180255130094085281e-01 6.971018777759041551e-02 2.147058915726399876e-09 9.767536855484535430e-01 2.582831955901963283e+03
6.763036837930496858e+01 2.198615965745181686e-02 1.180255130094085281e-01 6.971018777759041551e-02 2.147058915726399876e-09 9.767536855484535430e-01 2.582831955901963283e+03
6.763036837930496858e+01 2.198615965745181686e-02 1.180255130094085281e-01 6.971018777759041551e-02 2.147058915726399876e-09 9.767536855484535430e-01 2.582831955901963283e+03
6.752370287206528587e+01 2.201983363011175351e-02 1.185354946371743878e-01 4.978217445353479154e-02 2.068395343497731913e-09 9.742758257813851630e-01 2.581233574602658337e+03
6.752370287206528587e+01 2.201983363011175351e-02 1.185354946371743878e-01 4.978217445353479154e-02 2.068395343497731913e-09 9.742758257813851630e-01 2.581233574602658337e+03
6.761550870139197400e+01 2.226986915049342097e-02 1.189170389399326344e-01 3.050245051844132152e-02 1.989117882884692627e-09 9.750981293819097617e-01 2.583135372709451985e+03
6.610277264705781874e+01 2.221902692862074910e-02 1.228793342166385472e-01 1.920238972311318071e-02 1.968034301394913133e-09 9.616128276526861862e-01 2.582931058668472360e+03
6.661072844880671084e+01 2.227209707207842768e-02 1.221790647232176563e-01 3.861323773517994634e-02 2.049594000763538768e-09 9.626859716700053582e-01 2.583059369186305048e+03
6.661072844880671084e+01 2.227209707207842768e-02 1.221790647232176563e-01 3.861323773517994634e-02 2.049594000763538768e-09 9.626859716700053582e-01 2.583059369186305048e+03
6.661072844880671084e+01 2.227209707207842768e-02 1.221790647232176563e-01 3.861323773517994634e-02 2.049594000763538768e-09 9.626859716700053582e-01 2.583059369186305048e+03
6.661072844880671084e+01 2.227209707207842768e-02 1.221790647232176563e-01 3.861323773517994634e-02 2.049594000763538768e-09 9.626859716700053582e-01 2.583059369186305048e+03
6.637741655994886969e+01 2.233747041089212404e-02 1.224440541332326993e-01 3.888476731638190048e-02 2.050563912609917627e-09 9.611859676381412365e-01 2.582883069756273471e+03
6.637741655994886969e+01 2.233747041089212404e-02 1.224440541332326993e-01 3.888476731638190048e-02 2.050563912609917627e-09 9.611859676381412365e-01 2.582883069756273471e+03
6.637741655994886969e+01 2.233747041089212404e-02 1.224440541332326993e-01 3.888476731638190048e-02 2.050563912609917627e-09 9.611859676381412365e-01 2.582883069756273471e+03
6.637741655994886969e+01 2.233747041089212404e-02 1.224440541332326993e-01 3.888476731638190048e-02 2.050563912609917627e-09 9.611859676381412365e-01 2.582883069756273471e+03
6.637741655994886969e+01 2.233747041089212404e-02 1.224440541332326993e-01 3.888476731638190048e-02 2.050563912609917627e-09 9.611859676381412365e-01 2.582883069756273471e+03
6.637741655994886969e+01 2.233747041089212404e-02 1.224440541332326993e-01 3.888476731638190048e-02 2.050563912609917627e-09 9.611859676381412365e-01 2.582883069756273471e+03
6.738742317774284629e+01 2.254311619820064880e-02 1.201672528229421055e-01 3.405417412229255758e-02 2.015443510216668322e-09 9.665962612833669532e-01 2.582578860652042749e+03
6.738742317774284629e+01 2.254311619820064880e-02 1.201672528229421055e-01 3.405417412229255758e-02 2.015443510216668322e-09 9.665962612833669532e-01 2.582578860652042749e+03
6.738742317774284629e+01 2.254311619820064880e-02 1.201672528229421055e-01 3.405417412229255758e-02 2.015443510216668322e-09 9.665962612833669532e-01 2.582578860652042749e+03
6.831628349356380170e+01 2.233823472866708001e-02 1.167532317141514314e-01 9.891248589949735992e-02 2.276719149181575208e-09 9.742656515921545024e-01 2.581031154667416558e+03
6.827495512875852057e+01 2.224890014817987663e-02 1.167585353695634875e-01 1.112296245659628313e-01 2.325865016410791459e-09 9.767327989576899405e-01 2.579867509418002555e+03
6.827495512875852057e+01 2.224890014817987663e-02 1.167585353695634875e-01 1.112296245659628313e-01 2.325865016410791459e-09 9.767327989576899405e-01 2.579867509418002555e+03
6.827495512875852057e+01 2.224890014817987663e-02 1.167585353695634875e-01 1.112296245659628313e-01 2.325865016410791459e-09 9.767327989576899405e-01 2.579867509418002555e+03
6.827495512875852057e+01 2.224890014817987663e-02 1.167585353695634875e-01 1.112296245659628313e-01 2.325865016410791459e-09 9.767327989576899405e-01 2.579867509418002555e+03
6.893147397312701230e+01 2.229155254359532073e-02 1.156437535897489044e-01 1.070812451926355241e-01 2.303372142746451493e-09 9.808836668027970385e-01 2.579497792230517916e+03
6.893147397312701230e+01 2.229155254359532073e-02 1.156437535897489044e-01 1.070812451926355241e-01 2.303372142746451493e-09 9.808836668027970385e-01 2.579497792230517916e+03
6.893147397312701230e+01 2.229155254359532073e-02 1.156437535897489044e-01 1.070812451926355241e-01 2.303372142746451493e-09 9.808836668027970385e-01 2.579497792230517916e+03
6.893147397312701230e+01 2.229155254359532073e-02 1.156437535897489044e-01 1.070812451926355241e-01 2.303372142746451493e-09 9.808836668027970385e-01 2.579497792230517916e+03
6.893147397312701230e+01 2.229155254359532073e-02 1.156437535897489044e-01 1.070812451926355241e-01 2.303372142746451493e-09 9.808836668027970385e-01 2.579497792230517916e+03
6.893147397312701230e+01 2.229155254359532073e-02 1.156437535897489044e-01 1.070812451926355241e-01 2.303372142746451493e-09 9.808836668027970385e-01 2.579497792230517916e+03
6.836020869675591882e+01 2.218564206365963853e-02 1.167443814141652103e-01 9.880937954160384784e-02 2.277378050686518598e-09 9.739133302774428680e-01 2.579444831162816627e+03
6.836020869675591882e+01 2.218564206365963853e-02 1.167443814141652103e-01 9.880937954160384784e-02 2.277378050686518598e-09 9.739133302774428680e-01 2.579444831162816627e+03
6.836020869675591882e+01 2.218564206365963853e-02 1.167443814141652103e-01 9.880937954160384784e-02 2.277378050686518598e-09 9.739133302774428680e-01 2.579444831162816627e+03
6.836020869675591882e+01 2.218564206365963853e-02 1.167443814141652103e-01 9.880937954160384784e-02 2.277378050686518598e-09 9.739133302774428680e-01 2.579444831162816627e+03
6.836020869675591882e+01 2.218564206365963853e-02 1.167443814141652103e-01 9.880937954160384784e-02 2.277378050686518598e-09 9.739133302774428680e-01 2.579444831162816627e+03
6.729451817708734040e+01 2.216337528996786821e-02 1.202042901835227995e-01 5.706754502636936233e-02 2.114569974519069397e-09 9.673812224668963955e-01 2.580400425357059248e+03
6.909096062257547999e+01 2.208198751086155182e-02 1.152094944315172620e-01 1.017761746747421481e-01 2.277864531631179020e-09 9.795747595571797639e-01 2.583573165209888430e+03
6.873748142880847922e+01 2.215208845738915813e-02 1.163611495408495289e-01 6.261121170470539121e-02 2.116396841392178304e-09 9.777740072767131529e-01 2.582938110421693182e+03
6.873748142880847922e+01 2.215208845738915813e-02 1.163611495408495289e-01 6.261121170470539121e-02 2.116396841392178304e-09 9.777740072767131529e-01 2.582938110421693182e+03
6.882382210502188968e+01 2.226303034832222139e-02 1.165502679357954818e-01 7.414544012762708247e-02 2.165497421196921353e-09 9.796967845706742173e-01 2.582843294035572399e+03
6.824965182255749596e+01 2.225695563409956293e-02 1.174018817992378283e-01 6.600695499013738143e-02 2.138008912054241061e-09 9.752685986783363736e-01 2.582155409104281716e+03
6.817045672025230374e+01 2.239963371885666729e-02 1.180015858486426067e-01 4.166456826758217075e-02 2.040525369808606161e-09 9.725355500380957752e-01 2.581740238408442565e+03
6.817045672025230374e+01 2.239963371885666729e-02 1.180015858486426067e-01 4.166456826758217075e-02 2.040525369808606161e-09 9.725355500380957752e-01 2.581740238408442565e+03
6.817045672025230374e+01 2.239963371885666729e-02 1.180015858486426067e-01 4.166456826758217075e-02 2.040525369808606161e-09 9.725355500380957752e-01 2.581740238408442565e+03
6.817045672025230374e+01 2.239963371885666729e-02 1.180015858486426067e-01 4.166456826758217075e-02 2.040525369808606161e-09 9.725355500380957752e-01 2.581740238408442565e+03
6.817045672025230374e+01 2.239963371885666729e-02 1.180015858486426067e-01 4.166456826758217075e-02 2.040525369808606161e-09 9.725355500380957752e-01 2.581740238408442565e+03
6.782845636792785626e+01 2.246430468052652493e-02 1.188633952586093112e-01 2.568662760490431768e-02 1.971263336095637265e-09 9.720691647059143126e-01 2.583079967842689257e+03
6.782845636792785626e+01 2.246430468052652493e-02 1.188633952586093112e-01 2.568662760490431768e-02 1.971263336095637265e-09 9.720691647059143126e-01 2.583079967842689257e+03
6.802454147695939923e+01 2.244384089322761996e-02 1.183276485025805541e-01 2.831860515206016671e-02 1.981668990518679148e-09 9.693606016830277339e-01 2.582840187206430073e+03
6.802454147695939923e+01 2.244384089322761996e-02 1.183276485025805541e-01 2.831860515206016671e-02 1.981668990518679148e-09 9.693606016830277339e-01 2.582840187206430073e+03
6.802454147695939923e+01 2.244384089322761996e-02 1.183276485025805541e-01 2.831860515206016671e-02 1.981668990518679148e-09 9.693606016830277339e-01 2.582840187206430073e+03
6.802454147695939923e+01 2.244384089322761996e-02 1.183276485025805541e-01 2.831860515206016671e-02 1.981668990518679148e-09 9.693606016830277339e-01 2.582840187206430073e+03
6.802454147695939923e+01 2.244384089322761996e-02 1.183276485025805541e-01 2.831860515206016671e-02 1.981668990518679148e-09 9.693606016830277339e-01 2.582840187206430073e+03
6.877423949987147012e+01 2.252763162479134995e-02 1.168553990495573569e-01 7.953867849224205422e-02 2.200328623304287154e-09 9.686445423415626088e-01 2.583418637231246066e+03
6.877423949987147012e+01 2.252763162479134995e-02 1.168553990495573569e-01 7.953867849224205422e-02 2.200328623304287154e-09 9.686445423415626088e-01 2.583418637231246066e+03
6.801953052494464202e+01 2.228332401568425963e-02 1.179856723885186753e-01 4.129711401893092909e-02 2.042355798089921960e-09 9.641106765166926884e-01 2.586602333872735926e+03
6.801953052494464202e+01 2.228332401568425963e-02 1.179856723885186753e-01 4.129711401893092909e-02 2.042355798089921960e-09 9.641106765166926884e-01 2.586602333872735926e+03
6.801953052494464202e+01 2.228332401568425963e-02 1.179856723885186753e-01 4.129711401893092909e-02 2.042355798089921960e-09 9.641106765166926884e-01 2.586602333872735926e+03
6.801953052494464202e+01 2.228332401568425963e-02 1.179856723885186753e-01 4.129711401893092909e-02 2.042355798089921960e-09 9.641106765166926884e-01 2.586602333872735926e+03
6.851755184693605827e+01 2.236785860667464543e-02 1.171090315559274453e-01 6.518711454774421543e-02 2.136835179519438121e-09 9.684215873814822073e-01 2.581932442590780738e+03
6.851755184693605827e+01 2.236785860667464543e-02 1.171090315559274453e-01 6.518711454774421543e-02 2.136835179519438121e-09 9.684215873814822073e-01 2.581932442590780738e+03
6.851755184693605827e+01 2.236785860667464543e-02 1.171090315559274453e-01 6.518711454774421543e-02 2.136835179519438121e-09 9.684215873814822073e-01 2.581932442590780738e+03
6.920199601167557546e+01 2.247679412781367417e-02 1.157934904971420070e-01 6.320956914211571520e-02 2.119870595230034280e-09 9.752043601510390625e-01 2.580443599843062657e+03
6.920199601167557546e+01 2.247679412781367417e-02 1.157934904971420070e-01 6.320956914211571520e-02 2.119870595230034280e-09 9.752043601510390625e-01 2.580443599843062657e+03
6.920199601167557546e+01 2.247679412781367417e-02 1.157934904971420070e-01 6.320956914211571520e-02 2.119870595230034280e-09 9.752043601510390625e-01 2.580443599843062657e+03
6.920199601167557546e+01 2.247679412781367417e-02 1.157934904971420070e-01 6.320956914211571520e-02 2.119870595230034280e-09 9.752043601510390625e-01 2.580443599843062657e+03
6.920199601167557546e+01 2.247679412781367417e-02 1.157934904971420070e-01 6.320956914211571520e-02 2.119870595230034280e-09 9.752043601510390625e-01 2.580443599843062657e+03
6.920199601167557546e+01 2.247679412781367417e-02 1.157934904971420070e-01 6.320956914211571520e-02 2.119870595230034280e-09 9.752043601510390625e-01 2.580443599843062657e+03
